都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,title,名称_カナ,種別,住所,方書,lat,lng,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,URL,備考
270008,,大阪府,,田原台ひまわりこども園,タワラダイヒマワリコドモエン,,大阪府四條畷市田原台7-1-7,,34.721939,135.692993,,,0743-78-0133,,,,(福)恵由福祉会,,,,,,,,,,
270008,,大阪府,,四條畷すみれ保育園,シジョウナワテスミレホイクエン,,大阪府四條畷市北出町11-7,,34.737095,135.628662,,,072-878-5961,,,,(福)北出福祉会,,,,,,,,,,
270008,,大阪府,,認定こども園　忍ヶ丘愛育園,ニンテイコドモエン　シノブガオカアイイクエン,,大阪府四條畷市大字岡山125-1,,34.744133,135.649368,,,072-877-0123,,,,(福)盛幸会,,,,,,,,,,
270008,,大阪府,,幼稚園型認定こども園　畷幼稚園,ヨウチエンガタニンテイコドモエン　ナワテヨウチエン,,大阪府四條畷市中野本町7-1,,34.739761,135.640976,,,072-877-0339,,,,(学)山本栄学園,,,,,,,,,,
270008,,大阪府,,認定こども園　忍ヶ丘いるかこども園,ニンテイコドモエン　シノブガオカイルカコドモエン,,大阪府四條畷市岡山東2-3-28,,34.745289,135.646942,,,072-862-1515,,,,(福)京慈会,,,,,,,,,,
270008,,大阪府,,なわてすみれ園,ナワテスミレエン,,大阪府四條畷市雁屋北町6-18,,34.735802,135.632339,,,072-380-0748,,,,(福)北出福祉会,,,,,,,,,,
270008,,大阪府,,わかばこども園,ワカバコドモエン,,大阪府交野市私部1-22-1,,34.787899,135.680695,,,072-891-1824,,,,(福)私部,,,,,,,,,,
270008,,大阪府,,こども園ふじが丘保育園,コドモエン　フジガオカホイクエン,,大阪府交野市藤が尾3-1-1,,34.769196,135.676025,,,072-892-3200,,,,(福)交野ひまわり園,,,,,,,,,,
270008,,大阪府,,倉治こども園,クラジコドモエン,,大阪府交野市倉治1-1-12,,34.79398,135.695038,,,072-891-1116,,,,(福)二葉会,,,,,,,,,,
270008,,大阪府,,認定こども園　私部保育園,ニンテイコドモエン　キサベホイクエン,,大阪府交野市私部1-51-1,,34.786907,135.685471,,,072-893-1900,,,,(福)昭陽福祉会,,,,,,,,,,
270008,,大阪府,,認定こども園　第２きんもくせい保育園,ニンテイコドモエン　ダイニキンモクセイホイクエン,,大阪府交野市郡津5-76-1,,34.797375,135.669479,,,072-892-6789,,,,(福)もくせい会,,,,,,,,,,
270008,,大阪府,,星田こども園,ホシダコドモエン,,大阪府交野市星田3-10-8,,34.764141,135.670914,,,072-891-1793,,,,(福)星田児童福祉会,,,,,,,,,,
270008,,大阪府,,交野市立第１認定こども園,カタノシリツダイイチニンテイコドモエン,,大阪府交野市私市1-29-1,,34.77364,135.68779,,,072-892-1351,,,,交野市,,,,,,,,,,
270008,,大阪府,,交野市立第２認定こども園,カタノシリツダイニニンテイコドモエン,,大阪府交野市星田5-2--12,,34.767998,135.666672,,,072-892-0206,,,,交野市,,,,,,,,,,
270008,,大阪府,,交野市立第３認定こども園,カタノシリツダイサンニンテイコドモエン,,大阪府交野市幾野3-18-1,,34.79583,135.680573,,,072-892-8433,,,,交野市,,,,,,,,,,
270008,,大阪府,,こども園 ふじがお幼稚園,コドモエン　フジガオヨウチエン,,大阪府交野市藤が尾3-1-2,,34.769196,135.676025,,,072-892-3201,,,,(学)東口学園,,,,,,,,,,
270008,,大阪府,,認定こども園　ひかりの子幼稚園,ニンテイコドモエン　ヒカリノコヨウチエン,,大阪府交野市東倉治4-2-13,,34.7981,135.697632,,,072-891-9000,,,,(学)ひかりの子学園,,,,,,,,,,
270008,,大阪府,,認定こども園　交野保育園,ニンテイコドモエン　カタノホイクエン,,大阪府交野市松塚11-10,,34.793137,135.669113,,,072-891-6203,,,,(福)明徳園,,,,,,,,,,
270008,,大阪府,,大阪狭山市立こども園,オオサカサヤマシリツコドモエン,,大阪府大阪狭山市西山台6-19-12,,34.48772,135.536469,,,072-366-0076,,,,大阪狭山市,,,,,,,,,,
270008,,大阪府,,大野台こども園,オオノダイコドモエン,,大阪府大阪狭山市大野台5-7-2,,34.481152,135.540161,,,072-366-8957,,,,(福)簡修会,,,,,,,,,,
270008,,大阪府,,つぼみこども園,ツボミコドモエン,,大阪府大阪狭山市東茱萸木3-2283-1,,34.487305,135.557999,,,072-367-3344,,,,(福)簡修会,,,,,,,,,,
270008,,大阪府,,山本こども園,ヤマモトコドモエン,,大阪府大阪狭山市山本中353-2,,34.509808,135.537186,,,072-360-7000,,,,(福)光久福祉会,,,,,,,,,,
270008,,大阪府,,大谷さやまこども園,オオタニサヤマコドモエン,,大阪府大阪狭山市今熊1-50,,34.496655,135.54451,,,072-349-6084,,,,(学)大谷学園,,,,,,,,,,
270008,,大阪府,,ワンワン認定こども園,ワンワンニンテイコドモエン,,大阪府阪南市鳥取中236-1,,34.351841,135.248688,,,072-472-4275,,,,(福)根来学園,,,,,,,,,,
270008,,大阪府,,しいの実こども園,シイノミコドモエン,,大阪府阪南市石田389,,34.349918,135.240952,,,072-473-0251,,,,(福)阪南福祉会,,,,,,,,,,
270008,,大阪府,,アルン西鳥取夢学舎,アルンニシトットリユメガクシャ,,大阪府阪南市鳥取70,,34.355717,135.234207,,,072-471-7111,,,,(福)夢らんど二田,,,,,,,,,,
270008,,大阪府,,桃の木の森こども園,モモノキノモリコドモエン,,大阪府阪南市桃の木台3-3,,34.329777,135.224533,,,072-476-0271,,,,(福)任天会,,,,,,,,,,
270008,,大阪府,,認定こども園豊能町立ふたば園,ニンテイコドモエントヨノチョウリツフタバエン,,大阪府豊能郡豊能町希望ヶ丘6-18-1,,34.916145,135.507858,,,072-739-1577,,,,豊能町,,,,,,,,,,
270008,,大阪府,,認定こども園みどり丘幼稚園,ニンテイコドモエンミドリオカヨウチエン,,大阪府豊能郡能勢町柏原62-2,,34.965675,135.420059,,,072-734-3200,,,,(学)西学園,,,,,,,,,,
270008,,大阪府,,チューリップ保育園,チューリップホイクエン,,大阪府泉北郡忠岡町忠岡南1-2-17,,34.488281,135.396408,,,0725-20-0331,,,,(福)レイクアルスター,,,,,,,,,,
270008,,大阪府,,ピープル忠岡チャイルドスクール,ピープルタダオカチャイルドスクール,,大阪府泉北郡忠岡町忠岡中2-16-25,,34.494087,135.393188,,,0725-20-0555,,,,(福)光生会,,,,,,,,,,
270008,,大阪府,,幼保連携型認定こども園さくらこども園,ヨウホレンケイガタニンテイコドモエン　サクラコドモエン,,大阪府泉南郡熊取町七山1-1403-1,,34.410671,135.358932,,,072-452-0345,,,,(福)阪南福祉事業会,,,,,,,,,,
270008,,大阪府,,幼保連携型認定こども園フレンド幼稚園,ヨウホレンケイガタニンテイコドモエン　フレンドヨウチエン,,大阪府泉南郡熊取町大久保東2-1-13,,34.400677,135.344818,,,072-453-1661,,,,(学)誠優学園,,,,,,,,,,
270008,,大阪府,,認定こども園教円幼稚園,ニンテイコドモエン　キョウエンヨウチエン,,大阪府泉南郡岬町多奈川谷川1905-24,,34.316269,135.127991,,,072-495-5109,,,,(学)教円学園,,,,,,,,,,
270008,,大阪府,,認定こども園やわらぎ幼稚園,ニンテイコドモエンヤワラギヨウチエン,,大阪府南河内郡太子町山田303-1,,34.516079,135.650879,,,0721-98-1402,,,,(学)森学園,,,,,,,,,,
270008,,大阪府,,石川こども園,イシカワコドモエン,,大阪府南河内郡河南町大字一須賀76-1,,34.508408,135.623154,,,0721-90-2068,,,,(福)千早赤坂福祉会,,,,,,,,,,
270008,,大阪府,,河南町立かなんこども園,カナンチョウリツカナンコドモエン,,大阪府南河内郡河南町大宝1-29-1,,34.502625,135.635086,,,0721-93-2402,,,,河南町,,,,,,,,,,
270008,,大阪府,,高倉幼稚園,タカクラヨウチエン,,大阪府大阪市都島区高倉町1-13-22,,34.714298,135.530807,,,06-6921-1780,,,,高倉幼稚園,,,,,,,,,,
270008,,大阪府,,育生幼稚園,イクセイヨウチエン,,大阪府大阪市都島区都島南通2-2-15,,34.701298,135.532593,,,06-6929-0606,,,,育生学園,,,,,,,,,,
270008,,大阪府,,都島中野幼稚園,ミヤコジマナカノヨウチエン,,大阪府大阪市都島区中野町4-20-45,,34.704876,135.523087,,,06-6351-4735,,,,さくら学園,,,,,,,,,,
270008,,大阪府,,下福島幼稚園,シモフクシマヨウチエン,,大阪府大阪市福島区玉川1-4-5,,34.688522,135.482758,,,06-6447-1120,,,,下福島学園,,,,,,,,,,
270008,,大阪府,,大開幼稚園,オオヒラキヨウチエン,,大阪府大阪市福島区大開1-18-15,,34.694263,135.470932,,,06-6461-2842,,,,おおひらき学園,,,,,,,,,,
270008,,大阪府,,福島幼稚園,フクシマヨウチエン,,大阪府大阪市福島区福島2-8-1,,34.694626,135.487213,,,06-6451-5907,,,,梅風学園,,,,,,,,,,
270008,,大阪府,,朝日橋幼稚園,アサヒバシヨウチエン,,大阪府大阪市此花区西九条5-4-40,,34.684406,135.463943,,,06-6461-0877,,,,朝日橋学園,,,,,,,,,,
270008,,大阪府,,春日出幼稚園,カスガデヨウチエン,,大阪府大阪市此花区春日出北2-8-24,,34.682163,135.449234,,,06-6461-0077,,,,春日出学園,,,,,,,,,,
270008,,大阪府,,川口聖マリア幼稚園,カワグチセイマリアヨウチエン,,大阪府大阪市西区川口3-5-31,,34.681473,135.478836,,,06-6581-6078,,,,川口聖マリア幼稚園,,,,,,,,,,
270008,,大阪府,,みなと幼稚園,ミナトヨウチエン,,大阪府大阪市港区市岡1-3-29,,34.663898,135.462906,,,06-6571-0395,,,,みなと幼稚園,,,,,,,,,,
270008,,大阪府,,文化幼稚園,ブンカヨウチエン,,大阪府大阪市港区市岡元町2-1-28,,34.668282,135.469055,,,06-6582-2221,,,,文化女子学院,,,,,,,,,,
270008,,大阪府,,昭光幼稚園,シヨウコウヨウチエン,,大阪府大阪市大正区南恩加島1-12-39,,34.634304,135.472595,,,06-6551-5619,,,,昭光学園,,,,,,,,,,
270008,,大阪府,,北恩加島幼稚園,キタオカジマヨウチエン,,大阪府大阪市大正区泉尾5-17-31,,34.654488,135.467621,,,06-6551-2856,,,,北恩加島学園,,,,,,,,,,
270008,,大阪府,,天王寺幼稚園,テンノウジヨウチエン,,大阪府大阪市天王寺区北河堀町1-13,,34.649883,135.518555,,,06-6771-0877,,,,吉見学園,,,,,,,,,,
270008,,大阪府,,大阪芸術大学附属松ヶ鼻幼稚園,オオサカゲイジユツダイガクフゾクマツガハナヨウチエン,,大阪府大阪市天王寺区松ヶ鼻町4-4,,34.66024,135.524506,,,06-6771-2348,,,,塚本学院,,,,,,,,,,
270008,,大阪府,,パドマ幼稚園,パドマヨウチエン,,大阪府大阪市天王寺区下寺町1-1-30,,34.666023,135.511398,,,06-6772-1721,,,,蓮光学園,,,,,,,,,,
270008,,大阪府,,日本橋幼稚園,ニホンバシヨウチエン,,大阪府大阪市浪速区難波中2-7-5,,34.661331,135.503952,,,06-6641-6401,,,,なんば学園,,,,,,,,,,
270008,,大阪府,,大阪東邦幼稚園,オオサカトウホウヨウチエン,,大阪府大阪市淀川区木川西2-1-19,,34.723061,135.490402,,,06-6301-4581,,,,東邦学園,,,,,,,,,,
270008,,大阪府,,塚本幼稚園幼児教育学園幼稚園,ツカモトヨウチエン,,大阪府大阪市淀川区塚本1-6-25,,34.712738,135.473297,,,06-6301-2166,,,,森友学園,,,,,,,,,,
270008,,大阪府,,ひかり幼稚園,ヒカリヨウチエン,,大阪府大阪市淀川区新北野3-10-4,,34.714531,135.474716,,,06-6301-6288,,,,見真学園,,,,,,,,,,
270008,,大阪府,,木川幼稚園,キガワヨウチエン,,大阪府大阪市淀川区木川西2-8-4,,34.723522,135.489807,,,06-6301-6090,,,,専宗学園,,,,,,,,,,
270008,,大阪府,,みつや・めぐみ幼稚園,ミツヤメグミヨウチエン,,大阪府大阪市淀川区三津屋南1-16-33,,34.726707,135.475327,,,06-6309-2581,,,,妙光学園,,,,,,,,,,
270008,,大阪府,,アケミ幼稚園,アケミヨウチエン,,大阪府大阪市淀川区野中南1-1-3,,34.725704,135.485672,,,06-6302-6878,,,,年木学園,,,,,,,,,,
270008,,大阪府,,大阪成蹊短期大学附属こみち幼稚園,オオサカセイケイタンキダイガクフゾクコミチヨウチエン,,大阪府大阪市東淀川区井高野4-8-8,,34.767548,135.549377,,,06-6829-2598,,,,大阪成蹊学園,,,,,,,,,,
270008,,大阪府,,淡路幼稚園,アワジヨウチエン,,大阪府大阪市東淀川区東淡路4-12-25,,34.737518,135.518127,,,06-6321-0271,,,,光宝寺学園,,,,,,,,,,
270008,,大阪府,,豊里幼稚園,トヨサトヨウチエン,,大阪府大阪市東淀川区豊里2-6-10,,34.738297,135.538925,,,06-6320-2030,,,,大橋学園,,,,,,,,,,
270008,,大阪府,,美鳩幼稚園,ミハトヨウチエン,,大阪府大阪市東淀川区瑞光1-11-10,,34.748943,135.533737,,,06-6328-6169,,,,阪口学園,,,,,,,,,,
270008,,大阪府,,瑞光幼稚園,ズイコウヨウチエン,,大阪府大阪市東淀川区瑞光4-6-7,,34.752605,135.547546,,,06-6329-6858,,,,山野学園,,,,,,,,,,
270008,,大阪府,,瑞光第二幼稚園,ズイコウダイニヨウチエン,,大阪府大阪市東淀川区北江口2-15-13,,34.759998,135.545532,,,06-6340-2585,,,,山野学園,,,,,,,,,,
270008,,大阪府,,聖美幼稚園,セイビヨウチエン,,大阪府大阪市東成区大今里南2-13-22,,34.665222,135.547211,,,06-6981-8438,,,,栗岡学園,,,,,,,,,,
270008,,大阪府,,熊野幼稚園,クマノヨウチエン,,大阪府大阪市東成区大今里4-16-23,,34.668655,135.549347,,,06-6971-0381,,,,白江学園,,,,,,,,,,
270008,,大阪府,,白菊幼稚園,シラギクヨウチエン,,大阪府大阪市生野区巽北2-5-24,,34.653511,135.54982,,,06-6752-4515,,,,西田学園,,,,,,,,,,
270008,,大阪府,,中川幼稚園,ナカガワヨウチエン,,大阪府大阪市生野区中川3-7-18,,34.658619,135.54567,,,06-6751-6660,,,,川久保学園,,,,,,,,,,
270008,,大阪府,,新森幼稚園,シンモリヨウチエン,,大阪府大阪市旭区新森3-3-35,,34.719639,135.552399,,,06-6954-5344,,,,大阪聖心学院,,,,,,,,,,
270008,,大阪府,,大宮幼稚園,オオミヤヨウチエン,,大阪府大阪市旭区中宮3-15-10,,34.726231,135.543991,,,06-6951-6041,,,,大宮学園,,,,,,,,,,
270008,,大阪府,,東高殿幼稚園,ヒガシタカドノヨウチエン,,大阪府大阪市旭区高殿6-6-17,,34.717072,135.545517,,,06-6951-7321,,,,東高殿幼稚園,,,,,,,,,,
270008,,大阪府,,赤川幼稚園,アカガワヨウチエン,,大阪府大阪市旭区赤川4-22-31,,34.728092,135.53035,,,06-6921-0004,,,,田土学園,,,,,,,,,,
270008,,大阪府,,西高殿若葉幼稚園,ニシタカドノワカバヨウチエン,,大阪府大阪市旭区高殿4-6-12,,34.714863,135.542007,,,06-6951-5205,,,,岡部学園,,,,,,,,,,
270008,,大阪府,,千寿幼稚園,センジユヨウチエン,,大阪府大阪市旭区清水3-3-16,,34.724117,135.556824,,,06-6951-1729,,,,林学園,,,,,,,,,,
270008,,大阪府,,大阪信愛学院幼稚園,オオサカシンアイガクインヨウチエン,,大阪府大阪市城東区古市2-7-30,,34.711761,135.559464,,,06-6939-4391,,,,大阪信愛女学院,,,,,,,,,,
270008,,大阪府,,野江幼稚園,ノエヨウチエン,,大阪府大阪市城東区成育3-4-20,,34.707859,135.541885,,,06-6933-0071,,,,黒崎学園,,,,,,,,,,
270008,,大阪府,,中浜幼稚園,ナカハマヨウチエン,,大阪府大阪市城東区中浜2-11-41,,34.684612,135.542969,,,06-6962-0995,,,,白江学園,,,,,,,,,,
270008,,大阪府,,蒲生幼稚園,ガモウヨウチエン,,大阪府大阪市城東区蒲生4-13-9,,34.698875,135.545441,,,06-6931-6695,,,,蒲生学園,,,,,,,,,,
270008,,大阪府,,三愛幼稚園,サンアイヨウチエン,,大阪府大阪市鶴見区今津中4-3-13,,34.691956,135.578079,,,06-6968-1981,,,,三愛学園,,,,,,,,,,
270008,,大阪府,,鶴見幼稚園,ツルミヨウチエン,,大阪府大阪市鶴見区鶴見4-9-17,,34.703529,135.561935,,,06-6931-3368,,,,大阪鶴見学院,,,,,,,,,,
270008,,大阪府,,鶴見菊水幼稚園,ツルミキクスイヨウチエン,,大阪府大阪市鶴見区鶴見2-5-15,,34.700069,135.562225,,,06-6912-0360,,,,鶴見学園,,,,,,,,,,
270008,,大阪府,,あべの翔学高等学校附属朝陽幼稚園,アベノショウガクコウトウガツコウフゾクチヨウヨウヨウチエン,,大阪府大阪市阿倍野区天王寺町南2-26-32,,34.641979,135.52504,,,06-6719-2710,,,,朝陽学院,,,,,,,,,,
270008,,大阪府,,赤橋幼稚園,アカハシヨウチエン,,大阪府大阪市阿倍野区相生通2-6-2,,34.63097,135.502853,,,06-6661-7418,,,,藤田学園,,,,,,,,,,
270008,,大阪府,,朝陽幼稚園,チヨウヨウヨウチエン,,大阪府大阪市阿倍野区橋本町6-16,,34.63274,135.503662,,,06-6661-2996,,,,朝陽学院,,,,,,,,,,
270008,,大阪府,,長池昭和幼稚園,ナガイケシヨウワヨウチエン,,大阪府大阪市阿倍野区桃ヶ池町1-11-29,,34.629807,135.518982,,,06-6621-0773,,,,臼井学園,,,,,,,,,,
270008,,大阪府,,阿部野学園幼稚園,アベノガクエンヨウチエン,,大阪府大阪市阿倍野区北畠3-7-5,,34.628082,135.500015,,,06-6651-8649,,,,阿部野学園,,,,,,,,,,
270008,,大阪府,,鶴ヶ丘幼稚園,ツルガオカヨウチエン,,大阪府大阪市阿倍野区西田辺町2-2-10,,34.618134,135.516251,,,06-6691-1067,,,,伏井学園,,,,,,,,,,
270008,,大阪府,,加賀幼稚園,カガヨウチエン,,大阪府大阪市住之江区中加賀屋4-4-81,,34.614029,135.477539,,,06-6681-2169,,,,住吉清水学園,,,,,,,,,,
270008,,大阪府,,中かがや幼稚園,ナカカガヤヨウチエン,,大阪府大阪市住之江区中加賀屋2-18-5,,34.617256,135.479172,,,06-6685-5525,,,,坂越学園,,,,,,,,,,
270008,,大阪府,,大和幼稚園,ヤマトヨウチエン,,大阪府大阪市住之江区北島3-3-11,,34.601307,135.478104,,,06-6681-1717,,,,杉田学園,,,,,,,,,,
270008,,大阪府,,帝塚山学院幼稚園,テヅカヤマガクインヨウチエン,,大阪府大阪市住吉区帝塚山中3-9-2,,34.619968,135.50029,,,06-6672-1151,,,,帝塚山学院,,,,,,,,,,
270008,,大阪府,,清水幼稚園,シミズヨウチエン,,大阪府大阪市住吉区清水丘1-24-10,,34.603287,135.491364,,,06-6673-4567,,,,住吉清水学園,,,,,,,,,,
270008,,大阪府,,あびこ幼稚園,アビコヨウチエン,,大阪府大阪市住吉区南住吉4-1-25,,34.603313,135.504364,,,06-6691-0029,,,,あびこ学園,,,,,,,,,,
270008,,大阪府,,遠里小野幼稚園,オリオノヨウチエン,,大阪府大阪市住吉区遠里小野1-2-25,,34.600697,135.499039,,,06-6691-3663,,,,住吉清水学園,,,,,,,,,,
270008,,大阪府,,ひまわり幼稚園,ヒマワリヨウチエン,,大阪府大阪市住吉区苅田5-17-25,,34.601368,135.514633,,,06-6697-4701,,,,西村学園,,,,,,,,,,
270008,,大阪府,,長居幼稚園,ナガイヨウチエン,,大阪府大阪市住吉区長居東3-8-32,,34.607792,135.517014,,,06-6691-0190,,,,長居幼稚園,,,,,,,,,,
270008,,大阪府,,よさみ幼稚園,ヨサミヨウチエン,,大阪府大阪市住吉区我孫子2-10-5,,34.603474,135.508774,,,06-6691-3601,,,,廣瀬学園,,,,,,,,,,
270008,,大阪府,,城南学園幼稚園,ジヨウナンガクエンヨウチエン,,大阪府大阪市東住吉区湯里6-4-26,,34.610542,135.538681,,,06-6702-5200,,,,城南学園,,,,,,,,,,
270008,,大阪府,,大阪芸術大学附属照ヶ丘幼稚園,オオサカゲイジユツダイガクフゾク　テルガオカヨウチエン,,大阪府大阪市東住吉区矢田2-18-16,,34.608398,135.532944,,,06-6697-1437,,,,塚本学院,,,,,,,,,,
270008,,大阪府,,中野幼稚園,ナカノヨウチエン,,大阪府大阪市東住吉区湯里1-13-6,,34.616283,135.53479,,,06-6702-0032,,,,大阪慈光学園,,,,,,,,,,
270008,,大阪府,,二葉幼稚園,フタバヨウチエン,,大阪府大阪市東住吉区北田辺6-14-26,,34.62957,135.526443,,,06-6622-1571,,,,二葉学園,,,,,,,,,,
270008,,大阪府,,喜連東幼稚園,キレヒガシヨウチエン,,大阪府大阪市平野区喜連東5-1-63,,34.611099,135.562103,,,06-6709-1587,,,,喜連学園,,,,,,,,,,
270008,,大阪府,,太成学院天満幼稚園,タイセイガクインテンマヨウチエン,,大阪府大阪市北区与力町4-16,,34.701542,135.513535,,,06-6353-9580,,,,天満学園,,,,,,,,,,
270008,,大阪府,,大淀幼稚園,オオヨドヨウチエン,,大阪府大阪市北区長柄西2-5-22,,34.716553,135.513168,,,06-6354-1972,,,,わかば学園,,,,,,,,,,
270008,,大阪府,,中津相愛幼稚園,ナカツソウアイヨウチエン,,大阪府大阪市北区中津3-6-15,,34.710964,135.494293,,,06-6371-0412,,,,永照寺学園,,,,,,,,,,
270008,,大阪府,,城星学園幼稚園,ジヨウセイガクエンヨウチエン,,大阪府大阪市中央区玉造2-23-26,,34.677853,135.528259,,,06-6941-5977,,,,城星学園,,,,,,,,,,
270008,,大阪府,,中央なにわ幼稚園,チユウオウナニワヨウチエン,,大阪府大阪市中央区粉川町7-6,,34.678158,135.512665,,,06-6761-3377,,,,中央なにわ幼稚園,,,,,,,,,,
270008,,大阪府,,梅花幼稚園,バイカヨウチエン,,大阪府豊中市上野西1-5-30,,34.791252,135.4711,,,06-6854-1320,,,,梅花学園,,,,,,,,,,
270008,,大阪府,,みくま幼稚園,ミクマヨウチエン,,大阪府豊中市新千里西町2-23-2,,34.811344,135.488495,,,06-6872-0210,,,,博陵学園,,,,,,,,,,
270008,,大阪府,,大阪音楽大学付属音楽幼稚園,オオサカオンガクダイガクフゾクオンガクヨウチエン,,大阪府豊中市豊南町東1-5-1,,34.75161,135.484085,,,06-6334-7349,,,,大阪音楽大学,,,,,,,,,,
270008,,大阪府,,アソカ幼稚園,アソカヨウチエン,,大阪府豊中市新千里東町3-5-1,,34.813164,135.502914,,,06-6872-0856,,,,アソカ学園,,,,,,,,,,
270008,,大阪府,,小曽根幼稚園,オゾネヨウチエン,,大阪府豊中市小曽根1-2-3,,34.763657,135.484436,,,06-6331-1646,,,,小曽根学院,,,,,,,,,,
270008,,大阪府,,ラ・サンテ幼稚園,ラサンテヨウチエン,,大阪府豊中市小曽根3-15-1,,34.758766,135.48764,,,06-6334-2002,,,,小曽根学院,,,,,,,,,,
270008,,大阪府,,箕面自由学園幼稚園,ミノオジユウガクエンヨウチエン,,大阪府豊中市宮山町4-21-1,,34.812889,135.462418,,,06-6852-8110,,,,箕面自由学園,,,,,,,,,,
270008,,大阪府,,緑ヶ丘幼稚園,ミドリガオカヨウチエン,,大阪府豊中市少路2-3-2,,34.806862,135.47493,,,06-6849-3133,,,,報恩寺学園,,,,,,,,,,
270008,,大阪府,,庄本幼稚園,シヨウモトヨウチエン,,大阪府豊中市庄本町1-2-4,,34.743435,135.46051,,,06-6332-3110,,,,椋橋学園,,,,,,,,,,
270008,,大阪府,,服部幼稚園,ハツトリヨウチエン,,大阪府豊中市服部本町1-7-19,,34.764095,135.476974,,,06-6862-3222,,,,服部天神宮学園,,,,,,,,,,
270008,,大阪府,,宮山幼稚園,ミヤヤマヨウチエン,,大阪府豊中市本町7-3-7,,34.790749,135.465393,,,06-6858-0670,,,,豊中稲荷学園,,,,,,,,,,
270008,,大阪府,,豊中文化幼稚園,トヨナカブンカヨウチエン,,大阪府豊中市上野西2-1-18,,34.793121,135.470551,,,06-6852-5050,,,,豊中松田学園,,,,,,,,,,
270008,,大阪府,,こうづしま幼稚園,コウヅシマヨウチエン,,大阪府豊中市上津島3-3-18,,34.759216,135.459534,,,06-6863-0552,,,,上津島学園,,,,,,,,,,
270008,,大阪府,,室町幼稚園,ムロマチヨウチエン,,大阪府池田市室町7-4,,34.822914,135.422821,,,072-751-4029,,,,室町学園,,,,,,,,,,
270008,,大阪府,,カトリック聖マリア幼稚園,カトリツクセイマリアヨウチエン,,大阪府池田市満寿美町9-26,,34.817265,135.425766,,,072-751-4428,,,,カトリック聖マリア学園,,,,,,,,,,
270008,,大阪府,,友星幼稚園,ユウセイヨウチエン,,大阪府池田市伏尾台2-11,,34.864491,135.438538,,,072-751-1828,,,,山脇学園,,,,,,,,,,
270008,,大阪府,,箕面桜ヶ丘幼稚園,ミノオサクラガオカヨウチエン,,大阪府箕面市桜ヶ丘2-8-16,,34.823463,135.459839,,,072-723-2500,,,,小倉　常稔,,,,,,,,,,
270008,,大阪府,,若葉幼稚園,ワカバヨウチエン,,大阪府箕面市桜井2-7-2,,34.817173,135.461517,,,072-721-2431,,,,箕面若葉学園,,,,,,,,,,
270008,,大阪府,,関西大学幼稚園,カンサイダイガクヨウチエン,,大阪府吹田市山手町3-5-34,,34.769867,135.507599,,,06-6387-3752,,,,関西大学,,,,,,,,,,
270008,,大阪府,,まこと幼稚園,マコトヨウチエン,,大阪府吹田市豊津町38-1,,34.760899,135.489639,,,06-6385-2376,,,,稲荷学園,,,,,,,,,,
270008,,大阪府,,玉川学園幼稚園,タマガワガクエンヨウチエン,,大阪府吹田市高野台4-2-1,,34.793526,135.521072,,,06-6871-3307,,,,大阪学院,,,,,,,,,,
270008,,大阪府,,西吹田幼稚園,ニシスイタヨウチエン,,大阪府吹田市泉町4-41-10,,34.760178,135.508591,,,06-6384-4748,,,,徳永学院,,,,,,,,,,
270008,,大阪府,,千里丘学園幼稚園,センリオカガクエンヨウチエン,,大阪府吹田市新芦屋下14-1,,34.799606,135.55365,,,06-6877-4500,,,,千里丘学園,,,,,,,,,,
270008,,大阪府,,ふじしろ幼稚園,フジシロヨウチエン,,大阪府吹田市藤白台4-9-1,,34.822304,135.513245,,,06-6872-3248,,,,真和学園,,,,,,,,,,
270008,,大阪府,,青山幼稚園,アオヤマヨウチエン,,大阪府吹田市青山台4-5,,34.82473,135.50354,,,06-6872-0253,,,,大阪青山学園,,,,,,,,,,
270008,,大阪府,,千里幼稚園,センリヨウチエン,,大阪府吹田市津雲台4-6-1,,34.801235,135.508743,,,06-6871-0664,,,,若竹学園,,,,,,,,,,
270008,,大阪府,,カトリックさゆり幼稚園,カトリツクサユリヨウチエン,,大阪府吹田市古江台1-17-1,,34.811085,135.510788,,,06-6872-3230,,,,サント・アンゼロ学院,,,,,,,,,,
270008,,大阪府,,千里敬愛幼稚園,センリケイアイヨウチエン,,大阪府吹田市桃山台2-1-1,,34.790874,135.502502,,,06-6871-0021,,,,敬愛学園,,,,,,,,,,
270008,,大阪府,,山手幼稚園,ヤマテヨウチエン,,大阪府吹田市山手町1-15,,34.767559,135.513779,,,06-6387-3001,,,,岡辻学園,,,,,,,,,,
270008,,大阪府,,千里山ナオミ幼稚園,センリヤマナオミヨウチエン,,大阪府吹田市千里山西5-26-1,,34.780521,135.50528,,,06-6384-1024,,,,河邊学園,,,,,,,,,,
270008,,大阪府,,山田敬愛幼稚園,ヤマダケイアイヨウチエン,,大阪府吹田市山田西2-5-3,,34.795044,135.528122,,,06-6875-1655,,,,敬愛学園,,,,,,,,,,
270008,,大阪府,,藤ヶ丘幼稚園,フジガオカヨウチエン,,大阪府吹田市藤が丘町9-23,,34.769646,135.523788,,,06-6385-4844,,,,大阪城北学園,,,,,,,,,,
